P10734	kni NR0A1 CG4717	Zygotic gap protein knirps (Nuclear receptor subfamily 0 group A member 1)
M9PB57	Wee1 wee CG4488 Dmel_CG4488	Wee1 ortholog, isoform B (EC 2.7.10.-) (EC 2.7.10.2)
Q86V29	WEE1	WEE1 homolog (S. pombe)
M9PFY1	wek CG4148 Dmel_CG4148	Weckle, isoform B
Q8TB67	WDR43	WDR43 protein (Fragment)
F4K639	At5g49430	WD40/YVTN repeat and Bromo-WDR9-I-like domain-containing protein
F4ITU4	LUH At2g32700	WD40 repeat protein MUCILAGE-MODIFIED 1
Q9LV35	At3g18060 At3g18060/MRC8.4	WD40 domain-containing protein (WD40-repeat protein)
F4IL44	At2g47410	WD40 domain-containing protein
O22469	MSI3 At4g35050 M4E13.110	WD-40 repeat-containing protein MSI3
O22468	MSI2 At2g16780 T24I21.19	WD-40 repeat-containing protein MSI2
F4JSC0	At4g18905	WD-40 repeat family protein
A8MRY7	At4g07410	WD-40 protein PCN
O74184	wat1 pop3 SPBC21B10.05c	WD repeat-containing protein wat1 (WD repeat-containing protein pop3)
O13286	srw1 ste9 SPAC144.13c	WD repeat-containing protein srw1 (Suppressor of rad/wee1)
P78972	slp1 SPAC821.08c	WD repeat-containing protein slp1
O14170	pop2 sud1 SPAC4D7.03	WD repeat-containing protein pop2 (Proteolysis factor sud1)
P87060	pop1 ste16 SPBC1718.01 SPBC2G2.18	WD repeat-containing protein pop1 (WD repeat-containing protein ste16)
P87141	mip1 SPAC57A7.11	WD repeat-containing protein mip1
Q9VQ89	mio CG7074	WD repeat-containing protein mio (Missing oocyte protein)
Q9NXC5	MIOS	WD repeat-containing protein mio
Q96KV7	WDR90 C16orf15 C16orf16 C16orf17 C16orf18 C16orf19 KIAA1924	WD repeat-containing protein 90
Q6UXN9	WDR82 TMEM113 WDR82A UNQ9342/PRO34047	WD repeat-containing protein 82 (Protein TMEM113) (Swd2)
Q9VLN1	Wdr82 CG17293	WD repeat-containing protein 82
Q8IWA0	WDR75 UTP17	WD repeat-containing protein 75
F8WC81	WDR75	WD repeat-containing protein 75
F8WE20	WDR75	WD repeat-containing protein 75
Q6RFH5	WDR74 NSA1	WD repeat-containing protein 74 (NOP seven-associated protein 1)
Q9Y4E6	WDR7 KIAA0541 TRAG	WD repeat-containing protein 7 (Rabconnectin-3 beta) (TGF-beta resistance-associated protein TRAG)
Q9NNW5	WDR6	WD repeat-containing protein 6
E9PDU5	WDR6	WD repeat-containing protein 6
Q86VZ2	WDR5B	WD repeat-containing protein 5B
Q9VKK2	CG4705	WD repeat-containing protein 59 homolog
Q6PJI9	WDR59 KIAA1923 FP977	WD repeat-containing protein 59
Q8T088	CG14722	WD repeat-containing protein 55 homolog
P61964	WDR5 BIG3	WD repeat-containing protein 5 (BMP2-induced 3-kb gene protein)
Q1LZ08	CG9062	WD repeat-containing protein 48 homolog
Q8TAF3	WDR48 KIAA1449 UAF1	WD repeat-containing protein 48 (USP1-associated factor 1) (WD repeat endosomal protein) (p80)
O15213	WDR46 BING4 C6orf11 FP221	WD repeat-containing protein 46 (WD repeat-containing protein BING4)
Q15061	WDR43 KIAA0007 UTP5	WD repeat-containing protein 43
C9JWF1	WDR31	WD repeat-containing protein 31 (Fragment)
Q8NA23	WDR31	WD repeat-containing protein 31
F8WDK4	WDR31	WD repeat-containing protein 31
Q9UNX4	WDR3	WD repeat-containing protein 3
Q8TBZ3	WDR20	WD repeat-containing protein 20 (Protein DMR)
Q9BV38	WDR18	WD repeat-containing protein 18
Q8N1V2	WDR16 WDRPUH	WD repeat-containing protein 16 (WD40-repeat protein up-regulated in HCC)
O75083	WDR1	WD repeat-containing protein 1 (Actin-interacting protein 1) (AIP1) (NORI-1)
Q3MV14	TANMEI EMB2757 At4g29860	WD repeat protein (WD repeat protein DSE1)
Q9Y484	WDR45 WDRX1 WDRXI4 WIPI4 JM5	WD repeat domain phosphoinositide-interacting protein 4 (WIPI-4) (WD repeat-containing protein 45)
Q9Y4P8	WIPI2 CGI-50	WD repeat domain phosphoinositide-interacting protein 2 (WIPI-2) (WIPI49-like protein 2)
Q5MNZ9	WIPI1 WIPI49	WD repeat domain phosphoinositide-interacting protein 1 (WIPI-1) (Atg18 protein homolog) (WD40 repeat protein interacting with phosphoinositides of 49 kDa) (WIPI 49 kDa)
G5E996	WDR31 hCG_29192	WD repeat domain 31, isoform CRA_c (WD repeat-containing protein 31)
Q5TDG3	WDR3 hCG_37073	WD repeat domain 3, isoform CRA_b (cDNA FLJ77605, highly similar to Homo sapiens WD repeat domain 3 (WDR3), mRNA)
Q9NYS7	WSB2	WD repeat and SOCS box-containing protein 2 (WSB-2) (CS box-containing WD protein)
O75717	WDHD1 AND1	WD repeat and HMG-box DNA-binding protein 1 (Acidic nucleoplasmic DNA-binding protein 1) (And-1)
Q96P53	WDFY2 WDF2 ZFYVE22	WD repeat and FYVE domain-containing protein 2 (WD40- and FYVE domain-containing protein 2) (Zinc finger FYVE domain-containing protein 22)
Q8IWB7	WDFY1 KIAA1435 WDF1 ZFYVE17	WD repeat and FYVE domain-containing protein 1 (FENS-1) (Phosphoinositide-binding protein 1) (WD40- and FYVE domain-containing protein 1) (Zinc finger FYVE domain-containing protein 17)
A6NGB9	WIPF3 CR16	WAS/WASL-interacting protein family member 3 (Corticosteroids and regional expression protein 16 homolog)
Q8TF74	WIPF2 WICH WIRE PP10631	WAS/WASL-interacting protein family member 2 (WASP-interacting protein-related protein) (WIP- and CR16-homologous protein) (WIP-related protein)
O43516	WIPF1 WASPIP WIP	WAS/WASL-interacting protein family member 1 (Protein PRPL-2) (Wiskott-Aldrich syndrome protein-interacting protein) (WASP-interacting protein)
Q8WVX6	WAPAL	WAPAL protein (Wings apart-like protein homolog)
Q9BQY6	WFDC6 C20orf171 WAP6	WAP four-disulfide core domain protein 6 (Putative protease inhibitor WAP6)
Q5JYQ5	WFDC6	WAP four-disulfide core domain protein 6
Q7KN94	wal CG8996 Dmel_CG8996	Walrus, isoform A (Walrus, isoform B)
Q9SA25	WAKL8 At1g16260 F3O9.6	Wall-associated receptor kinase-like 8 (EC 2.7.11.-)
Q9S9M2	WAKL4 At1g16150 T24D18.23	Wall-associated receptor kinase-like 4 (EC 2.7.11.-)
Q8RY17	WAKL22 RFO1 At1g79670 F20B17_27	Wall-associated receptor kinase-like 22 (EC 2.7.11.-)
Q8GYF5	WAKL21 At5g66790 MUD21_3	Wall-associated receptor kinase-like 21 (EC 2.7.11.-)
Q7X8C5	WAKL2 At1g16130 T24D18.21	Wall-associated receptor kinase-like 2 (EC 2.7.11.-)
Q0WNY5	WAKL18 At4g31110 F6E21.30	Wall-associated receptor kinase-like 18 (EC 2.7.11.-)
Q9M092	WAKL17 At4g31100 F6E21.20	Wall-associated receptor kinase-like 17 (EC 2.7.11.-)
Q8RY67	WAKL14 At2g23450 F26B6.10	Wall-associated receptor kinase-like 14 (EC 2.7.11.-)
Q9S9M5	WAKL1 At1g16120 T24D18.20	Wall-associated receptor kinase-like 1 (EC 2.7.11.-)
Q9LMN6	WAK4 At1g21210 F16F4.10	Wall-associated receptor kinase 4 (EC 2.7.11.-)
Q9LMN8	WAK3 At1g21240 F16F4.8	Wall-associated receptor kinase 3 (EC 2.7.11.-)
Q9LMP1	WAK2 At1g21270 F16F4.5	Wall-associated receptor kinase 2 (EC 2.7.11.-)
F4ITF9	At2g19710	Vps4 regulator of MVB pathway
Q96SY0	VWA9 C15orf44	von Willebrand factor A domain-containing protein 9
O43448	KCNAB3 KCNA3B	Voltage-gated potassium channel subunit beta-3 (K(+) channel subunit beta-3) (Kv-beta-3)
Q13303	KCNAB2 KCNA2B KCNK2	Voltage-gated potassium channel subunit beta-2 (K(+) channel subunit beta-2) (Kv-beta-2) (hKvbeta2)
Q14722	KCNAB1 KCNA1B	Voltage-gated potassium channel subunit beta-1 (K(+) channel subunit beta-1) (Kv-beta-1)
B7Z8E5	KCNAB1	Voltage-gated potassium channel subunit beta-1 (cDNA FLJ59247, highly similar to Voltage-gated potassium channel subunit beta-1)
F8W6W4	KCNAB1	Voltage-gated potassium channel subunit beta-1
Q7Z3S7	CACNA2D4	"Voltage-dependent calcium channel subunit alpha-2/delta-4 (Voltage-gated calcium channel subunit alpha-2/delta-4) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-4; Voltage-dependent calcium channel subunit delta-4]"
Q8IZS8	CACNA2D3	"Voltage-dependent calcium channel subunit alpha-2/delta-3 (Voltage-gated calcium channel subunit alpha-2/delta-3) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-3; Voltage-dependent calcium channel subunit delta-3]"
Q9Y277	VDAC3	Voltage-dependent anion-selective channel protein 3 (VDAC-3) (hVDAC3) (Outer mitochondrial membrane protein porin 3)
P45880	VDAC2	Voltage-dependent anion-selective channel protein 2 (VDAC-2) (hVDAC2) (Outer mitochondrial membrane protein porin 2)
P21796	VDAC1 VDAC	Voltage-dependent anion-selective channel protein 1 (VDAC-1) (hVDAC1) (Outer mitochondrial membrane protein porin 1) (Plasmalemmal porin) (Porin 31HL) (Porin 31HM)
Q94920	porin POR-1 VDAC CG6647	Voltage-dependent anion-selective channel (DmVDAC) (Porin)
P13238	Vm26Ab CG9046	Vitelline membrane protein Vm26Ab (Protein SV23) (Protein TU-4)
O13880	vht1 SPAC1B3.16c	Vitamin H transporter 1 (H(+)/biotin symporter vht1)
Q6VVX0	CYP2R1	Vitamin D 25-hydroxylase (EC 1.14.13.159) (Cytochrome P450 2R1)
P58304	VSX2 CHX10 HOX10	Visual system homeobox 2 (Ceh-10 homeodomain-containing homolog) (Homeobox protein CHX10)
P62760	VSNL1 VISL1	Visinin-like protein 1 (VILIP) (VLP-1) (Hippocalcin-like protein 3) (HLP3)
O59810	vgl1 SPCC550.14	Vigilin 1 (KH domain-containing protein vgl1)
Q00341	HDLBP HBP VGL	Vigilin (High density lipoprotein-binding protein) (HDL-binding protein)
Q9P7Q4	sec18 SPAC1834.11c	Vesicular-fusion protein sec18
P18759	SEC18 YBR080C YBR0736	Vesicular-fusion protein SEC18
Q9VQC0	VGlut CG9887 Dmel_CG9887	Vesicular glutamate transporter, isoform A (Vesicular glutamate transporter, isoform B) (Vesicular glutamate transporter, isoform C)
Q8NDX2	SLC17A8 VGLUT3	Vesicular glutamate transporter 3 (VGluT3) (Solute carrier family 17 member 8)
O75396	SEC22B SEC22L1	Vesicle-trafficking protein SEC22b (ER-Golgi SNARE of 24 kDa) (ERS-24) (ERS24) (SEC22 vesicle-trafficking protein homolog B) (SEC22 vesicle-trafficking protein-like 1)
Q96IW7	SEC22A SEC22L2	Vesicle-trafficking protein SEC22a (SEC22 vesicle-trafficking protein homolog A) (SEC22 vesicle-trafficking protein-like 2)
P54351	Nsf2 CG33101	Vesicle-fusing ATPase 2 (EC 3.6.4.6) (N-ethylmaleimide-sensitive fusion protein 2) (NEM-sensitive fusion protein 2) (Vesicular-fusion protein NSF2) (dNsf-2) (NSF-2)
P46461	comt Nsf Nsf1 CG1618	Vesicle-fusing ATPase 1 (EC 3.6.4.6) (N-ethylmaleimide-sensitive fusion protein 1) (NEM-sensitive fusion protein 1) (Protein comatose) (Vesicular-fusion protein NSF1) (dNsf-1) (NSF-1)
Q9M0Y8	NSF At4g04910 T1J1.4	Vesicle-fusing ATPase (EC 3.6.4.6) (N-ethylmaleimide-sensitive fusion protein) (Vesicular-fusion protein NSF)
P46459	NSF	Vesicle-fusing ATPase (EC 3.6.4.6) (N-ethylmaleimide-sensitive fusion protein) (NEM-sensitive fusion protein) (Vesicular-fusion protein NSF)
Q0WWE7	At4g32150	Vesicle-associated membrane protein 7C
Q9M376	VAMP727 At3g54300 F24B22.260	Vesicle-associated membrane protein 727 (AtVAMP727)
O48850	VAMP725 At2g32670 F24L7.19	Vesicle-associated membrane protein 725 (AtVAMP725)
Q9FMR5	VAMP714 At5g22360 MWD9_16	Vesicle-associated membrane protein 714 (AtVAMP714)
Q9LFP1	VAMP713 At5g11150 F2I11_40	Vesicle-associated membrane protein 713 (AtVAMP713)
Q9SIQ9	VAMP712 At2g25340 T22F11.7	Vesicle-associated membrane protein 712 (AtVAMP712)
O49377	VAMP711 VAMP7C At4g32150 F10N7.40	Vesicle-associated membrane protein 711 (AtVAMP711) (v-SNARE synaptobrevin 7C) (AtVAMP7C)
P51809	VAMP7 SYBL1	Vesicle-associated membrane protein 7 (VAMP-7) (Synaptobrevin-like protein 1) (Tetanus-insensitive VAMP) (Ti-VAMP)
O75379	VAMP4	Vesicle-associated membrane protein 4 (VAMP-4)
P63027	VAMP2 SYB2	Vesicle-associated membrane protein 2 (VAMP-2) (Synaptobrevin-2)
P78768	vti1 SPBC3B9.10	Vesicle transport v-SNARE protein vti1
Q1PDQ2	At5g39630	Vesicle transport v-SNARE family protein
Q9LVP9	VTI13 At3g29100 MXE2.7	Vesicle transport v-SNARE 13 (AtVTI13) (Vesicle soluble NSF attachment protein receptor 13) (Vesicle transport v-SNARE protein VTI13)
Q9SEL5	VTI12 VTI1B At1g26670 T24P13.5	Vesicle transport v-SNARE 12 (AtVTI12) (Vesicle soluble NSF attachment protein receptor VTI1b) (AtVTI1b) (Vesicle transport v-SNARE protein VTI1b)
Q9SEL6	VTI11 SGR4 VTI1A ZIG ZIG1 At5g39510 MUL8_190	Vesicle transport v-SNARE 11 (AtVTI11) (Protein SHOOT GRAVITROPISM 4) (Vesicle soluble NSF attachment protein receptor VTI1a) (AtVTI1a) (Vesicle transport v-SNARE protein VTI1a)
Q96AJ9	VTI1A	Vesicle transport through interaction with t-SNAREs homolog 1A (Vesicle transport v-SNARE protein Vti1-like 2) (Vti1-rp2)
Q9NZ43	USE1 USE1L MDS032	Vesicle transport protein USE1 (Putative MAPK-activating protein PM26) (USE1-like protein) (p31)
Q587I9	SFT2D3	Vesicle transport protein SFT2C (SFT2 domain-containing protein 3)
Q9FYL6	KCR2 At1g24470 F21J9.13	Very-long-chain 3-oxoacyl-CoA reductase-like protein At1g24470 (EC 1.-.-.-) (Beta-ketoacyl reductase 2) (AtKCR2)
Q8L9C4	KCR1 At-YBR159 GL8 At1g67730 F12A21.31	Very-long-chain 3-oxoacyl-CoA reductase 1 (EC 1.1.1.330) (Beta-ketoacyl reductase 1) (AtKCR1) (Protein GLOSSY 8) (gl8At)
Q10245	SPAC4G9.15	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (3-ketoacyl-CoA reductase) (3-ketoreductase) (KAR) (Microsomal beta-keto-reductase)
P38286	IFA38 YBR159W YBR1209	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (3-ketoacyl-CoA reductase) (3-ketoreductase) (KAR) (Microsomal beta-keto-reductase)
P98155	VLDLR	Very low-density lipoprotein receptor (VLDL receptor) (VLDL-R)
Q5VVF5	VLDLR hCG_27927	Very low density lipoprotein receptor (Very low density lipoprotein receptor, isoform CRA_a)
Q9V3S9	bgm CG4501	Very long-chain-fatty-acid--CoA ligase bubblegum (EC 6.2.1.-) (EC 6.2.1.3)
P49748	ACADVL VLCAD	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial (VLCAD) (EC 1.3.8.9)
P38225	FAT1 YBR041W YBR0411	Very long-chain fatty acid transport protein
Q9P6R1	vrp1 SPBC13E7.09	Verprolin
P37370	VRP1 END5 MDP2 YLR337C L8300.13	Verprolin
Q6SIW5	v CG2155	Vermilion (Fragment)
Q6SIQ3	v CG2155	Vermilion (Fragment)
Q6SIQ6	v CG2155	Vermilion (Fragment)
Q6SIQ4	v CG2155	Vermilion (Fragment)
Q6SIW2	v CG2155	Vermilion (Fragment)
Q6SIK7	v CG2155	Vermilion (Fragment)
Q8T4M0	Pvr CG8222	VEGFR-A splice form A
Q8T4L9	Pvr Vegfr-c CG8222	VEGF-receptor C
Q8T4L8	Pvr Vegfr-b CG8222	VEGF-receptor B
Q96IF9	VCP	VCP protein (Fragment)
Q9HC44	GPBP1L1 SP192	Vasculin-like protein 1 (GC-rich promoter-binding protein 1-like 1)
F5GYM6	VNN3	Vascular non-inflammatory molecule 3
Q14119	VEZF1 DB1 ZNF161	Vascular endothelial zinc finger 1 (Putative transcription factor DB1) (Zinc finger protein 161)
J9JIC7	VEZF1	Vascular endothelial zinc finger 1 (Fragment)
J3QLN5	VEZF1	Vascular endothelial zinc finger 1 (Fragment)
J3QSH4	VEZF1	Vascular endothelial zinc finger 1
P35916	FLT4 VEGFR3	Vascular endothelial growth factor receptor 3 (VEGFR-3) (EC 2.7.10.1) (Fms-like tyrosine kinase 4) (FLT-4) (Tyrosine-protein kinase receptor FLT4)
P35968	KDR FLK1 VEGFR2	Vascular endothelial growth factor receptor 2 (VEGFR-2) (EC 2.7.10.1) (Fetal liver kinase 1) (FLK-1) (Kinase insert domain receptor) (KDR) (Protein-tyrosine kinase receptor flk-1) (CD antigen CD309)
P17948	FLT1 FLT FRT VEGFR1	Vascular endothelial growth factor receptor 1 (VEGFR-1) (EC 2.7.10.1) (Fms-like tyrosine kinase 1) (FLT-1) (Tyrosine-protein kinase FRT) (Tyrosine-protein kinase receptor FLT) (FLT) (Vascular permeability factor receptor)
P19320	VCAM1 L1CAM	Vascular cell adhesion protein 1 (V-CAM 1) (VCAM-1) (INCAM-100) (CD antigen CD106)
A1XXK1	vari	Varicose (Fragment)
Q9LVM9	YKT62 At5g58180 MCK7.5	VAMP-like protein YKT62 (AtYKT62) (ATGP1-like protein)
Q9ZRD6	YKT61 At5g58060 K21L19.5 K21L19_40	VAMP-like protein YKT61 (AtYKT61) (Geranylgeranylated protein 1) (AtGP1)
F4KDI1	YKT61 At5g58060	VAMP-like protein YKT61
Q96JC1	VPS39 KIAA0770 TLP VAM6	Vam6/Vps39-like protein (TRAP1-like protein) (hVam6p)
Q0E993	Aats-val CG4062 Dmel_CG4062	Valyl-tRNA synthetase, isoform A (EC 6.1.1.17) (EC 6.1.1.9) (Valyl-tRNA synthetase, isoform B) (EC 6.1.1.17) (EC 6.1.1.9)
P38085	TAT1 TAP1 VAP1 YBR069C YBR0710	Valine/tyrosine/tryptophan amino-acid permease 1 (Tyrosine and tryptophan amino acid transporter 1)
Q5ST30	VARS2 KIAA1885 VARS2L VARSL	Valine--tRNA ligase, mitochondrial (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS) (Valyl-tRNA synthetase-like)
O14160	vas1 SPAC4A8.08c	Valine--tRNA ligase, mitochondrial (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)
P07806	VAS1 YGR094W	Valine--tRNA ligase, mitochondrial (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)
P93736	VALRS At1g14610 T5E21.11	Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)
P26640	VARS G7A VARS2	Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS)
Q06708	VAC14 SVP2 YLR386W L3502.1	Vacuole morphology and inheritance protein 14 (Swollen vacuole phenotype 2 protein)
Q0WWD3	At3g58730	Vacuolar-type H+-ATPase (V-ATPase) subunit D
Q9P7F7	snf7 vps32 SPAC1142.07c	Vacuolar-sorting protein snf7 (Vacuolar protein-sorting-associated protein 32)
P39929	SNF7 DID1 VPS32 YLR025W	Vacuolar-sorting protein SNF7 (DOA4-independent degradation protein 1) (Vacuolar protein-sorting-associated protein 32)
P48582	BRO1 ASI6 LPF2 NPI3 VPS31 YPL084W	Vacuolar-sorting protein BRO1 (Amino acid sensor-independent protein 6) (BCK1-like resistance to osmotic shock protein 1) (BRO domain-containing protein 1) (Nitrogen permease inactivating protein 3) (Vacuolar protein-sorting-associated protein 31)
P78810	vtc4 SPCC1322.14c	Vacuolar transporter chaperone 4
O13786	pep7 vac1 SPAC17G6.08	Vacuolar segregation protein pep7
Q9VU87	Vps36 CG10711	Vacuolar protein-sorting-associated protein 36 (ESCRT-II complex subunit VPS36)
Q06696	VPS36 GRD12 VAC3 VPL11 YLR417W	Vacuolar protein-sorting-associated protein 36 (ESCRT-II complex subunit VPS36)
Q86VN1	VPS36 C13orf9 EAP45 CGI-145	Vacuolar protein-sorting-associated protein 36 (ELL-associated protein of 45 kDa) (ESCRT-II complex subunit VPS36)
O43038	vps36 SPBC3B9.09	Vacuolar protein-sorting-associated protein 36
Q94KJ7	VPS33 At3g54860 F28P10.160	Vacuolar protein-sorting-associated protein 33 homolog (AtVPS33)
P36095	VPS24 DID3 YKL041W YKL254	Vacuolar protein-sorting-associated protein 24 (DOA4-independent degradation protein 3) (ESCRT-III complex subunit VPS24)
O13783	bro1 SPAC17G6.05c	Vacuolar protein-sorting protein bro1 (BRO domain-containing protein 1)
Q9NP79	VTA1 C6orf55 HSPC228 My012	Vacuolar protein sorting-associated protein VTA1 homolog (Dopamine-responsive gene 1 protein) (DRG-1) (LYST-interacting protein 5) (LIP5) (SKD1-binding protein 1) (SBP1)
Q06263	VTA1 YLR181C	Vacuolar protein sorting-associated protein VTA1 (VPS20-associated protein 1)
Q9C0U7	vps5 SPCPJ732.01	Vacuolar protein sorting-associated protein vps5
P53843	IST1 YNL265C N0809	Vacuolar protein sorting-associated protein IST1 (Increased sodium tolerance protein 1)
O74490	ist1 SPCC1442.17c SPCC285.02c	Vacuolar protein sorting-associated protein ist1
P53853	VPS75 YNL246W N0890	Vacuolar protein sorting-associated protein 75
Q15906	VPS72 TCFL1 YL1	Vacuolar protein sorting-associated protein 72 homolog (Protein YL-1) (Transcription factor-like 1)
Q9VKM6	YL-1 CG4621	Vacuolar protein sorting-associated protein 72 homolog (Protein YL-1)
Q03388	VPS72 SWC2 YDR485C	Vacuolar protein sorting-associated protein 72 (SWR complex protein 2)
Q03433	VPS71 SWC6 YML041C YM8054.02C	Vacuolar protein sorting-associated protein 71 (SWR complex protein 6)
F4JT76	VPS54 At4g19490 F24J7.50	Vacuolar protein sorting-associated protein 54, chloroplastic (AtVPS54)
Q12071	VPS54 CGP1 LUV1 RKI1 TCS3 YDR027C PZF889 YD9813.05C	Vacuolar protein sorting-associated protein 54 (CPF1 genetically-interacting protein 1) (Temperature-sensitive clathrin synthetic mutation protein 3)
O14093	vps54 SPAC2F3.10	Vacuolar protein sorting-associated protein 54
Q5VIR6	VPS53 PP13624	Vacuolar protein sorting-associated protein 53 homolog
F4I7Y2	At1g50970 F8A12.19	Vacuolar protein sorting-associated protein 53 B
Q0WQF4	VPS53 HIT1 At1g50500 F11F12.15 F17J6.4	Vacuolar protein sorting-associated protein 53 A (AtVPS53) (Protein HEAT-INTOLERANT 1)
P87129	vps53 SPAC3A12.15	Vacuolar protein sorting-associated protein 53 (GARP complex subunit vps53)
P47061	VPS53 YJL029C J1258	Vacuolar protein sorting-associated protein 53
Q8N1B4	VPS52 SACM2L	Vacuolar protein sorting-associated protein 52 homolog (SAC2 suppressor of actin mutations 2-like protein)
Q9FVV6	P2 At1g71300 F3I17.5	Vacuolar protein sorting-associated protein 52 B (ARE1-like protein P2)
Q94KD3	VPS52 POK TTD8 At1g71270 F3I17.8	Vacuolar protein sorting-associated protein 52 A (AtVPS52) (ARE1-like protein POK) (Protein POKY POLLEN TUBE) (Protein T-DNA TRANSMISSION DEFECT 8)
P39904	VPS52 SAC2 YDR484W D8035.27	Vacuolar protein sorting-associated protein 52 (Suppressor of actin mutation protein 2)
Q9UST3	vps52 SPBC336.11	Vacuolar protein sorting-associated protein 52
P36116	VPS51 API3 VPS67 WHI6 YKR020W	Vacuolar protein sorting-associated protein 51 (Apical bud growth protein 3)
O75351	VPS4B SKD1 VPS42 MIG1	Vacuolar protein sorting-associated protein 4B (EC 3.6.4.6) (Cell migration-inducing gene 1 protein) (Suppressor of K(+) transport growth defect 1) (Protein SKD1)
Q9UN37	VPS4A VPS4	Vacuolar protein sorting-associated protein 4A (EC 3.6.4.6) (Protein SKD2) (VPS4-1) (hVPS4)
O49048	VPS45 At1g77140 T14N5_2	Vacuolar protein sorting-associated protein 45 homolog (AtVPS45)
Q9NRW7	VPS45 VPS45A VPS45B	Vacuolar protein sorting-associated protein 45 (h-VPS45) (hlVps45)
Q09805	vps45 SPAC2G11.03c	Vacuolar protein sorting-associated protein 45
P38932	VPS45 STT10 VPL28 YGL095C	Vacuolar protein sorting-associated protein 45
F5H8K1	VPS45	Vacuolar protein sorting-associated protein 45
P49754	VPS41	Vacuolar protein sorting-associated protein 41 homolog (S53)
P93043	VPS41 At1g08190 T23G18.5	Vacuolar protein sorting-associated protein 41 homolog
P38959	VPS41 FET2 VAM2 YDR080W D446 YD8554.13	Vacuolar protein sorting-associated protein 41 (Vacuolar morphogenesis protein 2)
Q9P7N3	vps41 SPAP27G11.05c	Vacuolar protein sorting-associated protein 41
P52917	VPS4 CSC1 DID6 END13 GRD13 VPL4 VPT10 YPR173C P9705.10	Vacuolar protein sorting-associated protein 4 (DOA4-independent degradation protein 6) (Protein END13) (Vacuolar protein-targeting protein 10)
Q9FF81	VPS36 At5g04920 MUG13.23	Vacuolar protein sorting-associated protein 36 (AtVPS36) (ESCRT-II complex subunit VPS36)
